segment,mean,var,std,len_weighted,gaps_squared,n_peaks,smooth10_n_peaks,smooth20_n_peaks,var_div_duration,var_div_len,diff_peaks,diff2_peaks,diff_var,diff2_var,kurtosis,skew
1314,1.9441815094339634e-07,4.0202269491196015e-10,2.0050503607439892e-05,265,1322,1,1,1,1.5344377668395428e-12,7.5853338662634e-12,8,18,5.974763292398906e-12,9.570246269361329e-13,-1.47909132762199,0.0256429191588961
1315,-6.573920076923077e-06,3.3276078960126953e-10,1.824173208884698e-05,260,1275,1,1,1,1.3049442729461553e-12,6.399245953870568e-12,7,17,5.27144512734894e-12,1.0217920883427212e-12,-1.3852386313328873,-0.0181458485538921
1317,2.244863421276596e-06,7.3485295109941e-10,2.7108171297588668e-05,235,1150,1,1,1,3.1950128308670004e-12,1.5635169172327875e-11,4,13,1.3192859966786928e-11,1.2435747284391197e-12,-1.3121990573867035,-0.0737769085900347
1318,2.027419000000001e-06,1.0000968196964683e-09,3.1624307418447416e-05,265,1300,1,1,1,3.846526229601802e-12,1.8869751315027704e-11,3,18,1.4582193367808627e-11,1.8933835204997002e-12,-1.438052679735465,0.0613404112018942
1319,-1.2233785714285712e-05,1.191310568850748e-10,1.091471744412446e-05,210,1025,1,1,1,5.811271067564624e-13,2.836453735358924e-12,7,14,2.768374023396778e-12,6.008922674877998e-13,-1.2561395064532463,-0.1765028418372198
1320,5.4751122307692304e-06,7.466731604172706e-10,2.732532086576973e-05,260,1275,1,1,1,2.928130040852042e-12,1.4359099238793669e-11,4,20,1.083552751825482e-11,8.09117141729918e-13,-1.332230447009936,-0.0783885719241145
1322,-1.0163546921568627e-05,3.2692096979006396e-10,1.8080955997680653e-05,255,1250,1,1,1,1.3076838791602558e-12,6.410215093922823e-12,6,14,4.321807848503e-12,8.365954063445862e-13,-1.0557655691230283,-0.336701614642614
1323,5.101505854545456e-06,8.366069730338714e-10,2.892415898576606e-05,275,1350,1,1,1,3.0985443445698944e-12,1.5211035873343118e-11,5,18,1.0191320409377358e-11,9.015918321150412e-13,-1.2801637535862225,-0.1192796517553914
1325,-1.513664696e-05,2.0261513878716838e-10,1.4234294460463026e-05,250,1225,1,1,1,8.270005664782382e-13,4.052302775743368e-12,10,18,3.6223267592145268e-12,1.0061261666731594e-12,-1.4862042701146758,0.06072957611066
1326,1.5588072463768111e-06,5.623616525806258e-10,2.371416565221357e-05,345,1700,1,1,1,1.6540048605312524e-12,8.150168877980083e-12,10,26,5.157478200332526e-12,8.066313176054785e-13,-1.473213066070477,-0.1064132143974898
1327,-1.7967155307692307e-05,2.513489388200977e-10,1.5853988104577905e-05,195,950,1,1,0,1.322889151684725e-12,6.444844585130711e-12,7,12,3.87941348982967e-12,1.4700666797235894e-12,-1.0216840418489552,-0.5793225922746668
1328,3.6755314285714286e-06,3.96807259688298e-10,1.992002157850985e-05,210,1036,1,1,1,1.92624883343834e-12,9.447791897340427e-12,6,15,9.433651244150269e-12,1.5435041700887492e-12,-1.407025999748022,-0.0147030578266409
1332,4.425111105263156e-06,5.282382894928644e-10,2.2983435110811103e-05,190,925,1,1,1,2.8553421053668357e-12,1.3901007618233276e-11,2,11,1.1937491479159709e-11,1.197648867422286e-12,-1.1702154228802002,-0.2864516888822141
1333,1.1682337277777777e-05,3.8494201576138646e-10,1.961993923949273e-05,180,875,1,1,1,2.199668661493637e-12,1.0692833771149624e-11,3,9,1.2646307481164243e-11,2.7526933679600875e-12,-1.479612759466256,-0.0180144859985417
1334,3.84759e-06,6.78323744223365e-10,2.6044649051645237e-05,200,975,1,1,1,3.478583303709564e-12,1.6958093605584125e-11,5,15,1.5954341418910195e-11,2.360000126942108e-12,-1.3250035329098493,-0.1089115371841953
1335,4.199355833333333e-06,4.321223698859825e-10,2.078755324433308e-05,120,575,1,1,1,3.757585825095501e-12,1.8005098745249276e-11,1,6,2.9980838282941777e-11,3.220924683132233e-12,-1.2352276923791212,-0.1713660003278729
1337,3.1137224e-06,6.558304026832503e-10,2.5609185904343977e-05,125,600,1,1,1,5.465253355693752e-12,2.6233216107330007e-11,1,6,4.441709281880764e-11,6.079481910258601e-12,-1.434903236797842,0.0376292203565091
1339,2.4323095652173904e-06,5.703418023223435e-10,2.388182996175845e-05,115,550,1,1,1,5.184925475657668e-12,2.4797469666188845e-11,1,7,3.978754462444215e-11,5.859299041421766e-12,-1.0576735040435588,-0.321102659538515
1340,1.2045230434782597e-06,7.899009873722905e-10,2.8105177234315575e-05,115,550,1,1,2,7.1809180670208225e-12,3.434352119009959e-11,1,4,6.192933683915207e-11,6.87452883224354e-12,-1.462984818707155,0.0097917599345506
1342,-6.5609090909085075e-09,6.510888228038445e-10,2.551644220505368e-05,110,525,1,1,2,6.2008459314651845e-12,2.959494649108384e-11,2,6,5.551664904588843e-11,5.4798299628149976e-12,-1.4828507330700045,-0.0068459357690106
1343,5.395122727272723e-07,6.063225592021449e-10,2.4623617914558064e-05,110,525,1,1,2,5.774500563829951e-12,2.756011632737022e-11,2,4,5.259390853250476e-11,6.860087066225004e-12,-1.492239055172966,-0.0011628746086255
1344,4.060672857142856e-06,4.513740182080013e-10,2.1245564671432043e-05,105,500,1,1,2,4.513740182080013e-12,2.1494000867047678e-11,1,5,4.1382540149455e-11,5.066625432023825e-12,-1.3276018604981648,-0.1466655876210588
1345,-2.39482905e-06,2.1021541967469615e-10,1.4498807525955236e-05,100,475,1,1,2,2.212793891312591e-12,1.0510770983734809e-11,2,5,2.1837033923422323e-11,2.9231447909736678e-12,-1.4395751593534216,-0.0972787972326429
1347,4.139884999999999e-06,5.20290413686034e-10,2.2809875354460708e-05,110,525,1,1,1,4.955146797009848e-12,2.364956425845609e-11,1,3,4.4292234318109294e-11,4.2286158197450026e-12,-1.5081828035234746,0.0108401445994452
1348,9.816633333333334e-07,4.94255809160022e-10,2.223186472520967e-05,105,500,1,1,2,4.942558091600221e-12,2.3535990912382008e-11,1,5,4.6858524447160005e-11,4.495577722118006e-12,-1.4448628600200766,-0.0468475990146576
1349,2.2204647826086966e-06,7.939695812314683e-10,2.8177465841190693e-05,115,550,1,1,2,7.217905283922441e-12,3.4520416575281235e-11,1,6,6.205411625038348e-11,5.879760388967346e-12,-1.49822091475149,0.0440154498247361
1350,-4.385314619047619e-06,2.9239187293302675e-10,1.709946996058728e-05,105,500,1,1,2,2.923918729330268e-12,1.3923422520620322e-11,2,6,2.55473033165789e-11,4.328152635839684e-12,-1.1070601277373384,-0.2310220145712198
1351,6.096302380952381e-06,6.155914849994941e-10,2.481111615787356e-05,105,500,1,1,1,6.155914849994943e-12,2.9313880238071153e-11,1,3,4.8310369963875e-11,3.951623853963988e-12,-1.1394066025308824,-0.3260864623174276
1354,-1.7333336842105264e-06,3.2172046783788644e-10,1.793656789460811e-05,95,461,1,1,2,3.5353897564602905e-12,1.6932656201994024e-11,1,3,3.760354014844445e-11,3.318608583118343e-12,-1.388080490791135,-0.2071209280247077
1355,5.470256666666667e-06,5.39056399894622e-10,2.3217588158433295e-05,105,500,1,1,2,5.3905639989462215e-12,2.5669352375934387e-11,1,4,5.1556346985145005e-11,4.175102389206094e-12,-1.5056533898849118,-0.1155086512222273
1356,1.0673751818181811e-06,5.348326215352766e-10,2.312644852836848e-05,110,525,1,1,2,5.093644014621682e-12,2.431057370614893e-11,1,4,4.6098651218782206e-11,4.649486982513798e-12,-1.5542387994928757,-0.0277644966539589
1358,-5.9150835e-06,1.5453967491719275e-10,1.2431398751435524e-05,100,475,1,1,2,1.6267334201809762e-12,7.726983745859637e-12,1,3,1.6015730748139612e-11,2.422021591987656e-12,-1.413850893641094,-0.1762878917831558
1361,-1.0579031818181818e-06,2.0163187506632167e-10,1.4199713907903978e-05,110,525,1,1,2,1.920303572060207e-12,9.16508523028735e-12,1,5,1.7334680822513375e-11,2.932460211374999e-12,-1.5098681207199556,-0.0671937609110607
1362,2.5562380952380893e-08,1.7869489040574194e-10,1.336768081627258e-05,105,500,1,1,2,1.7869489040574194e-12,8.509280495511519e-12,1,6,1.7365022353770003e-11,2.371460162753461e-12,-1.4463829647964697,-0.1237431471756142
1363,-3.1818586363636366e-06,1.7626144082477543e-10,1.3276348926748477e-05,110,525,1,1,2,1.6786803888073853e-12,8.011883673853428e-12,1,5,1.5768479934259865e-11,3.264862883680001e-12,-1.5204124237008527,-0.0565487847338987
1365,-1.230171e-05,4.103832247291766e-11,6.406116020875493e-06,85,400,1,1,0,5.129790309114707e-13,2.4140189689951563e-12,2,6,6.4149085448734384e-12,2.802385919315557e-12,-1.4887060505247445,-0.0834194349002303
1366,4.22875e-06,6.92415180140475e-10,2.6313783083024664e-05,120,575,1,1,1,6.021001566438913e-12,2.8850632505853126e-11,1,4,4.808358472814556e-11,3.27549209245124e-12,-1.2690510248195046,-0.135893966630465
1367,-1.5119786363636366e-06,5.361959141561574e-10,2.315590452036278e-05,110,525,1,1,1,5.1066277538681655e-12,2.437254155255261e-11,1,3,3.8145491012205897e-11,3.4288495183100007e-12,-1.1528348587680552,-0.2330926363792579
1368,-1.0804981818181804e-06,5.527309280460601e-10,2.351023028483686e-05,110,525,1,1,1,5.264104076629145e-12,2.5124133093002735e-11,1,6,3.9686938075548296e-11,4.2904245903750016e-12,-1.1578003243792243,-0.2822907163563994
1369,4.722181818181805e-07,8.05595549851133e-10,2.8383015164903342e-05,110,525,1,1,2,7.67233857001079e-12,3.6617979538687856e-11,1,4,6.900561927116736e-11,5.283866970240005e-12,-1.48322510998295,-0.0092300404465485
1370,1.3879923809523814e-06,5.192433242216088e-10,2.278691124794251e-05,105,500,1,1,2,5.192433242216088e-12,2.472587258198137e-11,1,3,4.8236257401035e-11,4.235664489909141e-12,-1.4416133310056605,-0.0782083837118278
1371,9.896861904761908e-07,4.744142488746997e-10,2.178105251990132e-05,105,500,1,1,2,4.744142488746997e-12,2.2591154708319037e-11,1,4,4.4055051065835e-11,4.7906748708903016e-12,-1.461468749590926,-0.0634932173722668
1372,3.3979e-06,3.9039821521134286e-10,1.9758497291326156e-05,105,500,1,1,2,3.903982152113429e-12,1.859039120054014e-11,1,5,3.439569307752001e-11,3.440831066518005e-12,-1.2216993015411397,-0.2371544929916608
1375,8.486277272727266e-07,4.6310839207163567e-10,2.1519953347338737e-05,110,525,1,1,2,4.41055611496796e-12,2.1050381457801625e-11,1,4,3.9578996968148296e-11,3.895715785990001e-12,-1.515937135402752,-0.003872945389485
1376,-3.610041428571428e-06,3.7898365510844086e-10,1.9467502539063425e-05,105,500,1,1,2,3.789836551084409e-12,1.804684071944957e-11,1,4,3.564607113820999e-11,3.948037761436564e-12,-1.4985253385183324,-0.0088372299157757
1377,2.613789047619047e-06,5.822325994909133e-10,2.4129496461611325e-05,105,500,1,1,2,5.822325994909134e-12,2.7725361880519682e-11,1,2,5.461014253881e-11,4.439197664721885e-12,-1.490158551893665,-0.0256021474438933
1378,2.23805e-06,8.466764241620607e-10,2.909770479199452e-05,115,550,1,1,2,7.69705840147328e-12,3.681201844182873e-11,1,5,6.593183843758843e-11,5.858053968090249e-12,-1.4893800356591709,0.0777311073731756
1379,-2.328075739130432e-07,1.8220950798062147e-10,1.3498500212268824e-05,115,550,1,1,2,1.6564500725511042e-12,7.922152520896586e-12,1,7,1.4863143328770708e-11,2.1408716359269085e-12,-1.5245484770140818,0.0160690264032353
1380,-3.8888650000000005e-07,1.287333529076127e-10,1.134607213566055e-05,100,475,1,1,2,1.355087925343292e-12,6.436667645380637e-12,1,6,1.2642894893214403e-11,1.783651340802469e-12,-1.310109646058484,-0.23405648151981
1382,-1.0016336363636364e-06,2.1502398103341403e-10,1.4663696022265808e-05,110,525,1,1,2,2.047847438413467e-12,9.773817319700638e-12,1,6,1.8826849215650795e-11,2.2062174623000004e-12,-1.5307090750263543,-0.0123990845287442
1383,-1.367852857142857e-06,2.250301628800776e-10,1.5001005395641906e-05,105,500,1,1,2,2.250301628800776e-12,1.0715722041908457e-11,1,7,2.1363710646355e-11,1.905163205498616e-12,-1.4628087200820232,-0.0577199952292559
1385,8.606990476190484e-07,3.633544607970848e-10,1.906185879700836e-05,105,500,1,1,2,3.633544607970849e-12,1.7302593371289755e-11,1,1,3.3413739979115e-11,2.7596028142094173e-12,-1.3912609540839012,-0.1143301724518442
1386,3.989408695652177e-07,5.155557435209121e-10,2.2705852627041165e-05,115,550,1,1,2,4.686870395644657e-12,2.2415467109604878e-11,1,5,4.023382654351405e-11,3.672382355756917e-12,-1.5008661417622498,0.004927022025072
1387,9.303660869565216e-07,9.026233086394673e-10,3.0043689997060404e-05,115,550,1,1,1,8.205666442176976e-12,3.9244491679976836e-11,1,4,6.730748781151403e-11,5.615627145789565e-12,-1.4312090297684472,-0.0287173394344468
1388,-5.867353333333333e-06,4.62962108218508e-10,2.151655428312136e-05,105,500,1,1,2,4.62962108218508e-12,2.204581467707181e-11,1,4,4.394560644589e-11,4.830942912518007e-12,-1.4846648468662589,-0.0171233043573154
1390,-4.77511181818181e-07,6.519084772790238e-10,2.5532498453520445e-05,110,525,1,1,2,6.208652164562133e-12,2.963220351268291e-11,1,3,5.576248066420996e-11,5.4413350781178056e-12,-1.528100601822326,0.0350289778543964
1392,-4.430167e-06,1.7075372737500103e-10,1.3067276968634324e-05,100,475,1,1,2,1.7974076565789584e-12,8.537686368750051e-12,1,5,1.8272646580686423e-11,3.2713088016098775e-12,-1.52684781247955,-0.0291544796614286
1393,2.687197136363637e-06,2.8627831840907306e-10,1.6919761180615793e-05,110,525,1,1,2,2.726460175324506e-12,1.301265083677605e-11,1,7,2.501878694727786e-11,3.2828953797116986e-12,-1.5190361024185506,-0.027964939453543
1395,2.823719727272727e-06,9.139267000473433e-10,3.0231220617886792e-05,110,525,1,1,2,8.7040638099747e-12,4.1542122729424695e-11,1,5,7.829890635075301e-11,7.470234236094802e-12,-1.502299893222158,0.0609626435303645
1396,-2.9359968421052634e-06,4.945100881035583e-10,2.2237582784636427e-05,95,450,1,1,2,5.4945565344839815e-12,2.6026846742292548e-11,1,2,5.6743708611877775e-11,3.887210983471281e-12,-1.4530741854776614,-0.0840470845339349
1397,3.4949545454545443e-06,9.686302264031792e-10,3.11228248461347e-05,110,525,1,1,2,9.225049775268371e-12,4.4028646654689967e-11,1,3,8.28211420483932e-11,6.282431163315001e-12,-1.496555724175186,0.025939730602356
1398,-7.160039999999995e-07,5.199356300603138e-10,2.2802097054006104e-05,100,475,1,1,0,5.4730066322138296e-12,2.599678150301569e-11,1,3,3.144514726375069e-11,3.611852654061728e-12,-0.9663303344700664,-0.5797233860203521
1399,-7.799997619047626e-07,3.2984945412117256e-10,1.816175801295603e-05,105,500,1,1,1,3.2984945412117256e-12,1.570711686291298e-11,1,5,2.2089733124947253e-11,2.9386178996375336e-12,-0.8649310166839972,-0.5296905947831987
1400,4.683056666666666e-06,5.137362836538721e-10,2.2665751336628405e-05,120,575,1,1,1,4.467272031772802e-12,2.140567848557801e-11,1,8,3.654796339520189e-11,5.416656437890081e-12,-1.2805935650321592,-0.1223447446528755
1404,-2.9044666666666665e-06,4.3222658891357465e-10,2.079005985834516e-05,105,500,1,1,2,4.322265889135747e-12,2.0582218519694032e-11,1,4,4.1028989674435e-11,5.4717634796786685e-12,-1.5143413904943743,-0.0099033051565798
1406,-7.460535500000001e-07,2.1097258193679143e-10,1.452489524701612e-05,100,475,1,1,2,2.2207640203872784e-12,1.0548629096839573e-11,2,3,1.9644905837751403e-11,5.038424949490336e-12,-1.088291104045646,-0.3523941289317209
1407,4.047184210526317e-07,1.1843694758219224e-10,1.0882874049725665e-05,95,450,1,1,2,1.3159660842465804e-12,6.233523556957486e-12,1,5,1.3557133787265431e-11,1.6860736198692042e-12,-1.1532555784456728,-0.3268808283268691
1409,-2.319312357142857e-06,5.661981980884795e-11,7.5246142631265794e-06,70,325,1,1,2,8.71074150905353e-13,4.04427284348914e-12,1,3,1.1026449120206828e-11,4.828245458695475e-12,-0.6819025547842754,-0.6276947161190551
1410,8.91168125e-07,2.1191761638059022e-10,1.4557390438556982e-05,80,375,1,1,2,2.82556821840787e-12,1.3244851023786889e-11,1,3,3.5684221118813335e-11,7.745180482424492e-12,-1.5018728512985473,-0.0687158211009002
1413,-1.0561675e-06,3.653878537771688e-10,1.9115121076707016e-05,80,375,1,1,2,4.87183805036225e-12,2.2836740861073046e-11,1,4,6.042205494312889e-11,1.0070888122953058e-11,-1.542776751127891,-0.0205194307434107
1414,-6.625204000000003e-07,3.670045821203809e-10,1.9157363652663195e-05,75,350,1,1,2,5.242922601719727e-12,2.4466972141358724e-11,1,0,6.892897482089167e-11,9.328755026069631e-12,-1.479700465276902,-0.1001432775544621
1415,-3.348e-07,4.5372386863841246e-10,2.130079502362324e-05,80,375,1,1,2,6.0496515818455e-12,2.835774178990078e-11,1,0,7.370879508087556e-11,1.0019145011540816e-11,-1.5346215945496693,-0.0080746661021721
1416,1.5009093333333322e-06,4.92043392786513e-10,2.218205114020146e-05,75,350,1,1,2,7.029191325521614e-12,3.28028928524342e-11,1,0,9.29207448582245e-11,9.288663432059172e-12,-1.4427988661992852,-0.1336104046211664
1417,-8.524358823529413e-07,6.795790924230713e-10,2.606873783716947e-05,85,400,1,1,2,8.49473865528839e-12,3.99752407307689e-11,1,0,9.815920479306252e-11,1.469539463527555e-11,-1.5336546486684068,0.0440967095059286
1418,6.174087500000007e-08,6.893447647987765e-10,2.6255375921871247e-05,80,375,1,1,2,9.191263530650354e-12,4.308404779992353e-11,1,0,1.1276773021135413e-10,1.3546470884148489e-11,-1.5049407362334108,-0.0372614639224007
1419,1.3835689374999994e-06,6.345502085987205e-10,2.519028004208609e-05,80,375,1,1,2,8.460669447982942e-12,3.965938803742004e-11,1,0,9.761968564228919e-11,1.3114349848741816e-11,-1.428076337936313,-0.0966316655135917
1420,-2.394211875e-06,5.231253035056276e-10,2.2871932657858795e-05,80,375,1,1,2,6.975004046741703e-12,3.2695331469101725e-11,1,0,8.429779733082667e-11,1.0651605520857144e-11,-1.4227418008066708,-0.0758159189456005
1421,1.73747e-06,8.35792753199859e-10,2.8910080477229023e-05,85,400,1,1,2,1.0447409414998238e-11,4.9164279599991706e-11,1,0,1.195877127275875e-10,1.3167392575275556e-11,-1.4862670032608556,-0.041469901008261
1423,-7.332435294117643e-07,4.804873112549873e-10,2.1920020785915957e-05,85,400,1,1,2,6.006091390687343e-12,2.8263959485587492e-11,1,2,5.5040659800156244e-11,7.779606616088888e-12,-1.1324894505413765,-0.3586575084607278
1424,2.8902363157894745e-06,4.874829063610547e-10,2.2079015067730148e-05,95,450,1,1,2,5.4164767373450536e-12,2.5656995071634467e-11,1,5,5.844681656506667e-11,7.785872907232525e-12,-1.2638369276542478,-0.1243453197791672
1425,1.3336441176470591e-06,4.28446601637836e-10,2.0698951703838435e-05,85,400,1,1,2,5.3555825204729495e-12,2.5202741272813885e-11,1,3,4.9306641679710926e-11,6.457551449838224e-12,-0.979954621403103,-0.4333059765407541
1426,2.2745582352941182e-06,6.071326223661323e-10,2.4640061330405253e-05,85,400,1,1,2,7.589157779576654e-12,3.571368366859602e-11,1,3,8.7362986885525e-11,9.517075116919998e-12,-1.4366843321453746,-0.0839857381827579
1427,-4.8639900000000005e-06,3.2432925124861246e-10,1.800914354567181e-05,80,375,1,1,2,4.324390016648167e-12,2.027057820303828e-11,1,3,5.3553596989840006e-11,1.0527073590155095e-11,-1.4919883206772724,-0.0205210968312497
1428,3.170889375e-06,5.923359289001934e-10,2.4337952438530924e-05,80,375,1,1,2,7.897812385335912e-12,3.7020995556262087e-11,1,2,9.578354903655556e-11,1.3056443337942855e-11,-1.460013942432673,-0.0957292768697699
1429,1.3498118750000002e-06,5.68765822104565e-10,2.384881175456264e-05,80,375,1,1,2,7.583544294727535e-12,3.554786388153532e-11,1,2,9.259098807665332e-11,1.1926414573767347e-11,-1.4688106655224584,-0.0595516519000356
1431,1.922645055555555e-06,4.758586274783201e-10,2.181418408921865e-05,90,425,1,1,2,5.5983367938625896e-12,2.6436590415462223e-11,1,2,5.855923977062918e-11,6.313036202275375e-12,-1.2231412576542375,-0.2443460343820367
